casenew	weighta	P550tpr	P344pr	P425r	A172	A093r	A094r	A121r	SexHRP	A049r	G018r	G019r	Gorx
3902	4.63639985725	218.877544246896	421.47	1	2	1	3	3	1	1	1	1	8
8357	3.48437058075	621.44641158311	1184.99	1	1	1	1	3	2	3	2	2	6
8950	10.1669416745	148.984413229018	199.032	2	2	4	5	2	2	1	1	1	9
11490	5.4361290495	261.030342574442	210.46	2	2	4	5	3	1	1	1	1	6
3692	3.280698307	187.42	248.52	2	1	3	4	1	2	4	1	3	7
2264	4.55190039275	721.672566095177	1184.99	1	1	1	1	3	1	2	2	1	9
4152	5.0344792725	193.151280932618	193.83	1	1	2	3	3	2	1	1	1	1
746	6.31265164075	135.525	305.47	2	1	2	3	2	2	4	2	3	8
14243	4.7186649985	465.39	437.98	2	1	4	5	1	1	5	3	3	2
8942	4.89983943975	754.987206854252	1184.99	1	1	1	1	3	1	5	2	3	5
14131	4.9718131285	114.656151842258	183.4	2	2	4	5	1	1	1	1	1	3
13142	3.7495207885	786.985812157245	919.632	2	1	4	5	3	1	2	2	1	8
14809	4.4796221885	542.354379021978	1184.99	1	1	1	1	3	1	3	2	2	5
5606	7.260547637	419.381143862737	470.791794871795	1	2	1	2	1	2	4	3	2	6
540	4.09628255725	655.467773443452	707.77	1	1	1	1	3	1	2	2	1	6
9051	6.828263722	797.450329817909	1146.915	1	1	4	5	2	2	2	2	1	8
5667	4.58232398725	354.214433823005	464.9995	2	1	4	5	3	2	1	1	1	6
8676	4.63358625375	187.39	237.397	2	1	4	5	2	2	1	1	1	3
2706	10.091781531	336.946044503408	255.462	2	2	4	5	2	2	1	1	1	8
11918	4.23609178925	330.840218716165	474.264	2	1	4	5	3	1	2	2	1	2
12246	3.784384726	662.35055464446	1018.3125	2	1	4	5	3	1	2	2	1	6
4137	5.63538679075	126.407810833229	142	2	2	2	3	2	2	1	1	1	3
14114	4.34295832	218.77872132373	444.717	2	2	4	5	3	1	1	1	1	1
5270	4.87709687275	330.15491599616	606.469	2	1	4	5	3	2	2	2	1	3
4000	4.795207477	409.921049965312	809.27	1	1	1	2	3	2	2	2	1	8
12903	4.05916837	522.545	123	2	1	4	5	3	2	2	1	2	8
1803	4.905895608	798.058841204668	1184.99	1	1	1	1	3	1	2	2	1	3
10463	3.434939673	417.175	794.19	1	1	1	1	2	1	4	2	3	9
14761	3.02144659525	651.661901173247	662.53	2	1	4	5	3	1	2	2	1	4
5788	6.74467617925	209.906039011012	141.457	2	2	4	5	2	2	1	1	1	11
3265	3.843776397	1090.00193285322	1184.99	1	1	1	1	3	1	4	2	3	11
14747	5.0985897005	445.405710023933	1068.6	1	1	2	2	3	2	3	2	2	8
171	7.1242599725	524.283267277232	1040.77	1	1	1	2	3	1	3	3	1	3
3903	3.784384726	462.883824964893	606.45	2	1	2	2	3	1	2	2	1	6
10030	4.27937399575	306.157692307692	175.022	2	2	4	5	1	2	1	1	1	8
9186	7.023554974	157.042512683604	261.547	2	2	4	5	3	2	1	1	1	2
12605	3.09794176175	392.66	242.492	2	1	4	4	1	2	1	1	1	9
8935	4.10482483725	318.68441610803	621.34	1	1	2	3	1	2	4	2	3	10
9551	6.1916522415	348.187719493529	579.91	1	1	1	2	3	2	2	2	1	7
7138	6.9805272385	763.832653171698	556.11	1	1	4	4	1	2	3	2	2	11
3657	4.5450712625	452.093522749681	593.45	1	1	1	1	3	1	2	2	1	11
4899	6.21329850775	177.360937978952	202.4	2	1	4	5	1	2	5	1	3	10
5109	4.63639985725	305.443002492068	1184.99	1	1	1	1	2	1	1	1	1	8
14798	2.9816467705	375.272269908413	550.75358974359	1	1	1	3	1	2	2	1	2	9
4964	5.87587874175	224.940824098399	191.712	2	2	4	5	2	2	1	1	1	1
10147	4.9718131285	420.865753145189	232.672	2	2	4	5	3	1	1	1	1	3
12605	6.2891009365	74.6896947406773	76.64	1	2	1	1	1	1	1	1	1	2
12978	8.21310276225	568.642394972048	972.8	1	1	1	1	1	2	2	2	1	8
14143	4.52478623125	511.891061308355	1046.13	1	1	3	1	3	2	1	1	1	7
6891	5.24649655025	201.864357520901	250.0345	2	1	4	5	3	2	1	1	1	6
10583	4.568299056	161.5	380.762	2	1	4	4	1	1	5	2	3	3
8911	4.607680324	127.437664006026	151.357	2	2	4	5	3	2	1	1	1	8
14184	4.00629945175	428.620409803689	162.62	2	2	4	5	2	1	1	1	1	8
10047	5.15592726675	408.80123873774	962.377948717949	1	1	1	1	3	1	3	2	2	6
10101	4.67275462275	191.029059897246	240.985	1	1	1	1	3	2	1	1	1	7
9551	7.58066115325	746.351444581156	1184.99	1	1	1	1	3	1	2	2	1	7
694	5.12818613975	565.69348251103	630.87	1	1	2	3	3	2	4	3	2	2
10780	3.28939186225	358.496672848157	593.56	1	1	4	5	3	1	2	2	1	5
4405	4.002730869	120.36	273	2	2	4	5	1	1	2	2	1	6
10918	7.00876636775	221.884902728992	314.88	1	1	1	2	2	2	1	1	1	4
9493	5.03661577075	126.44257107185	234.02	1	2	2	3	1	2	1	1	1	1
14597	4.7117713535	506.429580191172	821.604	2	2	4	5	3	1	2	2	1	2
5792	4.508109208	225.417928864218	258.96	2	2	4	5	1	1	1	1	1	10
1663	6.30547745	537.566910291663	758.368205128205	1	1	1	3	3	1	2	2	1	7
2774	5.080023741	43.3	131.962	2	2	4	5	1	2	1	1	1	2
5469	2.95175418975	313.236252331543	487.46	2	2	4	5	3	2	2	2	1	10
7155	3.53584684325	215.236407001425	242.914	2	1	4	5	3	1	2	2	1	6
5697	5.3322547695	225.286427996526	304.95	2	1	2	3	2	1	4	2	3	7
9376	6.2908896275	371.896638826374	336.03	1	1	1	3	1	1	1	1	1	2
86	5.1250441255	504.653605179029	970.8	1	1	1	1	3	1	3	2	2	8
13272	4.65185791075	385.906754605471	442.26	2	1	2	3	3	2	1	1	1	6
9303	3.5762881545	327.268065000884	435.164	1	1	1	2	3	1	2	2	1	5
8971	5.1114004275	662.530405481745	1184.99	1	1	1	1	3	1	3	3	1	8
2330	4.83444129225	139.591368243671	175.072	2	2	4	5	1	2	1	1	1	11
3769	3.49221024025	289.02163454594	313.614	2	1	4	5	1	1	2	2	1	1
3342	5.52409973625	463.284298799041	1003.23	1	1	1	3	3	1	3	2	2	5
13803	5.94297682425	458.198461778291	409.99	2	1	4	5	3	2	3	2	2	10
14613	5.46477085725	156.09283564323	292.58	1	2	2	3	1	2	1	1	1	2
8282	6.9805272385	586.623702588115	624.445	1	1	2	1	2	2	3	2	2	11
1595	4.88351997825	457.639221539894	794.92	1	1	1	1	3	2	2	2	1	2
13379	7.00990930975	525.310575288214	392.5	1	1	1	1	2	1	3	2	2	8
2829	4.4407093045	436.491709131659	690.79	1	1	1	2	3	1	3	2	2	2
9497	4.1008151235	291.350023022038	345.017	2	1	4	5	3	2	1	1	1	3
5592	4.44120068475	415.748740296401	508.57	1	1	1	3	2	1	3	2	2	11
11001	5.3077259775	124.487529291553	247.687	2	2	4	5	1	1	1	1	1	11
8712	6.17696761125	310.924261746348	601.37	1	1	1	1	3	1	1	1	1	4
12762	6.268567032	239.941261947411	296.004	2	2	4	5	3	1	2	2	1	10
11212	5.3077259775	71.6348841361761	111.8	2	2	4	5	1	1	1	1	1	11
5627	4.34961094	311.635	227	2	2	4	5	3	2	1	1	1	6
5852	3.70914935525	581.315	191.1	2	2	4	5	1	2	1	1	1	10
8370	4.8917505825	434.038704527296	448.08	1	1	1	3	3	1	1	1	1	6
7203	3.42485209375	168.385	191.2	2	1	4	5	2	2	3	1	3	3
7081	4.0493095325	163.195	103.442	2	2	4	5	1	2	1	1	1	5
3309	6.48569159775	352.839017068325	741.92	1	1	1	1	3	1	1	1	1	6
10233	4.30975769775	491.204973012441	790.85	1	1	1	1	3	1	4	2	3	9
8221	4.22066680475	802.327123138075	192.252	2	2	4	5	3	2	1	1	1	2
14003	5.187605091	497.09713811217	573.35	1	1	1	1	3	1	3	3	1	4
10633	6.07849007275	331.861177461027	531.7845	2	1	4	5	3	2	2	2	1	2
7139	3.807810697	576.138323696573	1184.99	1	1	1	1	3	1	5	2	3	7
2662	5.56037884775	130.855	70	2	1	3	4	2	1	1	1	1	2
4047	3.73022895525	473.892687876231	761.69	2	1	4	5	3	1	3	3	1	2
773	8.24756115725	354.813497854252	771.5	1	1	1	1	3	1	5	4	3	5
1109	3.85916819925	355.853618812035	591.46	1	1	1	1	2	2	1	1	1	6
10035	3.66572850875	83.895	95.702	2	2	4	4	1	2	1	1	1	3
6453	4.21495832825	119.249089310963	452.78	1	1	1	3	3	1	1	1	1	3
9637	4.147237875	405.683020023772	673.82	1	1	1	1	2	1	2	2	1	3
1573	6.5231277745	163.67054664782	311.24	1	1	1	3	3	1	1	1	1	4
6351	6.2472866115	663.811645576395	827.5275	1	1	1	3	3	1	3	3	1	5
4613	3.4127533085	403.226931048715	1184.99	2	1	4	2	3	1	2	2	1	11
10318	3.60032675125	454.544237902699	377.814	2	1	4	5	3	1	2	2	1	6
5308	6.59097325475	1175	1184.99	1	1	1	1	3	1	3	3	1	8
8840	3.530271902	408.27466446706	706.91	1	1	1	2	3	1	2	2	1	9
5929	4.180444317	261.445	352.95	2	1	4	5	2	2	4	2	3	5
6372	3.3702906275	158.74	447.99	2	2	4	5	2	1	2	2	1	12
11051	1.719689473925	607.32223540416	1184.99	1	1	1	1	3	1	4	2	3	3
6129	4.40971551725	237.988461538462	185.46	2	1	3	4	2	2	2	1	2	7
12695	2.668358885	305.998106173143	560.38	1	1	2	3	1	2	4	2	3	10
8725	4.18198830425	152.34	209.442	2	2	4	5	1	2	1	1	1	5
7711	3.91788467275	848.205387455679	868.72	1	1	1	1	3	1	4	2	3	1
7993	5.07294326	1175	1184.99	1	1	1	1	3	1	3	2	2	7
14868	5.90653991475	1175	1184.99	1	1	1	1	3	2	3	2	2	8
12396	3.95402199025	330.946111994466	521.6065	2	1	4	5	3	1	2	2	1	4
8563	3.63512112675	511.805211577012	394.4915	2	1	4	5	3	1	2	2	1	4
4427	6.63159572	844.68610241433	933.102	2	1	4	5	3	1	4	4	1	8
7141	4.20658993475	456.034594589049	1082.22	1	1	2	1	3	2	4	2	3	7
3466	3.96969382475	839.150510611365	983.83	1	1	1	2	3	1	5	3	3	3
11456	3.208902396	171.13355667806	202.644	2	2	4	5	3	1	2	2	1	10
7203	3.3615447665	221.907208153373	124.04	2	2	4	5	3	2	1	1	1	2
7223	5.58977447775	109.57	188.3	2	1	3	4	2	1	3	2	2	2
4452	3.568299192	174.281544056426	227.914	2	1	4	5	3	1	2	2	1	9
10530	5.277804385	232.53288001142	330.882	2	1	4	5	2	2	2	2	1	5
4670	5.01899301425	384.01497474903	228	1	1	1	1	3	2	2	1	2	9
7492	5.798461874	1097.38107833541	1184.99	1	1	1	1	3	1	4	2	3	2
14920	7.057928384	426.67808691964	328.21	2	1	1	2	3	1	4	2	3	7
8968	5.63065472675	223.745199829667	146.192	2	1	4	5	3	2	1	1	1	4
10385	3.61367952975	237.705679545238	139.872	2	2	4	5	3	1	1	1	1	2
5755	5.20423021475	149.669071271411	219.462	2	2	4	5	3	2	1	1	1	8
7407	4.5133438045	219.782942065796	267.6495	2	1	4	5	3	2	1	1	1	8
1484	4.44686404225	276.1591555459	671.56	1	1	1	3	2	1	3	2	2	9
8286	5.49780063775	92.145	97.31	2	1	4	5	1	1	1	1	1	8
7910	5.01632803025	528.250225529746	773.71	1	1	1	2	3	1	4	2	3	10
2267	3.666750695	308.294575626056	695.852	1	1	1	1	3	1	2	2	1	1
3206	5.283526622	427.520524459107	318.8	1	1	1	2	3	1	2	2	1	10
7904	4.58140595275	85.855	59.8	2	2	4	5	1	1	1	1	1	2
4964	3.47848676775	411.165793806564	473.624	1	1	1	2	3	1	2	2	1	5
14533	2.1615951988	454.934330721003	1070.95153846154	1	1	1	1	2	1	4	2	3	10
12881	4.257367295	107.825	64.4	2	1	3	4	3	2	1	1	1	1
7438	5.196196988	450.397896280641	695.35	1	1	1	1	3	1	4	2	3	3
11070	6.47421120425	865.265781671817	1184.99	1	1	1	1	3	1	2	2	1	8
13047	5.8859959675	360.535928025411	854.944871794872	1	1	1	1	3	1	2	2	1	1
14756	4.98627319375	273.355	130	2	2	1	3	1	1	1	1	1	5
5433	4.8815503225	308.975993349879	716.08	1	1	4	1	3	2	2	2	1	4
850	4.7833298595	114.143032223167	328.482	2	1	4	5	3	2	1	1	1	11
6148	5.321323389	110.140727630508	135.482	2	2	4	5	1	2	1	1	1	1
4993	6.9746370125	333.185425330642	1184.99	1	1	1	1	3	2	3	3	1	5
5169	6.25274122725	846.1910152	1184.99	1	1	1	3	3	1	4	4	1	9
1049	2.889312967	585.869529485701	1184.99	1	1	1	3	2	1	4	4	1	3
9848	6.72743961875	561.672949988267	564.411794871795	1	1	1	3	3	1	4	2	3	4
10107	4.859168517	158.026013997743	295.3575	2	1	1	2	3	1	2	2	1	2
2903	4.29675996425	896.698073803192	1089.88647435897	1	1	1	2	3	1	3	3	1	11
14678	7.44304264725	1015.93678295828	1184.99	1	1	1	1	3	1	2	2	1	7
4463	4.70418731575	594.804717208183	1184.99	1	1	1	1	3	1	2	2	1	6
14047	2.570125158	528.341079558873	598.34	2	2	3	4	1	2	5	3	3	6
11750	4.08695167725	615.493957014782	1041.3465	2	1	4	5	3	1	2	2	1	8
10636	6.634466288	28.24	0	2	2	4	4	2	1	1	1	1	5
9197	4.08695167725	309.165871124346	568.585	2	1	4	5	3	1	2	2	1	8
9974	3.21853577375	1175	372.35	2	1	4	5	2	2	5	2	3	7
3717	3.96852517475	307.954448857097	458.6745	2	1	4	5	3	1	1	1	1	9
6920	4.18854181175	433.072724783341	1113.59	1	1	1	1	3	1	5	2	3	6
12877	8.3953395535	768.918614707505	864.21	1	1	1	2	2	1	3	3	1	11
3204	3.5762881545	466.760675913347	835.01	1	1	3	1	3	2	2	2	1	5
4057	3.2692779935	368.321176975233	484.72	1	1	2	3	3	2	4	2	3	4
9604	3.45726782975	323.078624099392	690.75	1	2	1	3	3	1	2	2	1	11
11514	5.09193785425	481.45	1044.6475	1	1	1	1	2	1	2	2	1	7
4471	3.94181454425	171.07	218.372	2	1	4	4	1	1	2	2	1	5
6181	3.770841261	116.12	146	2	1	3	4	1	2	2	1	2	1
6780	5.8936754805	552.547793284421	554.2	1	1	1	2	3	2	1	1	1	7
4168	3.60982314725	442.533821223845	694.2915	2	1	4	5	3	1	2	2	1	9
10883	5.63865575875	175.270041170051	454.534	2	1	4	5	3	1	2	2	1	2
118	5.53836544975	316.550980807396	332.537435897436	1	1	1	1	3	1	1	1	1	2
10515	3.28268664475	291.93	370.725	2	1	4	5	1	2	5	1	3	8
1572	4.0757447765	1175	47.1	2	1	1	1	3	1	5	2	3	7
8939	4.51355098525	145.873680561825	179.61	2	2	4	5	3	2	1	1	1	11
9973	4.571986207	43.8341886546889	64	2	2	3	4	1	1	1	1	1	1
567	5.6154961665	149.42	239.35	2	2	4	4	2	2	2	2	1	2
1391	4.61815607325	751.853038826125	811.71	1	1	1	1	3	1	4	2	3	6
4829	8.33284012825	419.580168952495	261.64	1	1	2	3	1	2	3	2	2	3
14387	4.449076228	425.353393510057	500.97	1	1	1	1	3	1	2	2	1	8
8894	4.68747556625	279.198173562623	431.55	1	1	1	3	2	1	2	2	1	11
11077	7.80632861025	366.83112759614	491.05	1	1	1	3	2	1	1	1	1	9
185	5.15330712375	184.579706554101	277.564	2	2	4	5	1	1	2	2	1	5
505	2.5701251515	590.390131837528	1184.99	1	1	1	2	3	1	4	2	3	6
2427	4.450226562	187.610321401241	374.484	2	1	4	5	3	1	2	2	1	9
10573	3.94981524425	516.700533971082	1025.32	1	1	1	1	3	1	2	2	1	5
9375	5.05670766725	272.07	325.75	2	1	4	5	1	2	3	1	3	9
10586	4.05006117375	511.915647742512	1184.99	1	1	1	1	3	1	2	2	1	5
12263	5.89275808125	1175	1184.99	1	1	1	1	3	2	3	2	2	7
10502	5.8936754805	517.279411443378	62.38	2	2	3	4	3	2	1	1	1	7
10970	5.57398419475	942.874327766515	596.155	1	2	1	2	3	1	1	1	1	4
11945	3.34016991925	567.180622536883	733.76	1	1	1	3	1	1	2	2	1	1
1741	8.86341515925	660.231118189089	964.47	1	1	1	2	2	1	1	1	1	7
12406	4.1724788515	349.745244656657	310.49	1	1	1	1	3	2	2	2	1	6
1821	9.2665432565	455.390571718078	1014.59435897436	1	1	1	1	3	2	3	3	1	7
4238	3.3423261165	339.189260847337	363.64	2	1	4	5	2	1	2	2	1	6
10057	4.859450906	243.388844272939	227.19	2	1	4	5	1	2	1	1	1	8
5759	5.6934290265	349.154570414465	641.235	1	1	1	1	3	1	1	1	1	1
5396	3.3501989805	201.069818012975	477.2915	2	2	4	5	3	1	2	2	1	11
10026	7.0476407665	646.283473117834	1001.475	1	1	1	1	2	2	2	2	1	8
7560	4.104146983	266.575	271.632	2	2	4	5	1	2	1	1	1	5
1726	3.981604813	176.075442449563	278.964	2	2	4	4	1	1	2	2	1	6
1805	2.295830124325	799.022838954593	457.96	2	1	1	2	3	1	5	2	3	5
14007	3.95402199025	432.323298093865	217.372	1	1	1	2	3	1	2	2	1	4
9638	3.408982729	603.647534065487	694.18	2	1	4	5	3	1	2	2	1	9
4344	6.83267725225	404.166904489148	895.388717948718	1	1	1	1	3	1	2	2	1	2
13517	5.4795174205	326.654060078704	1184.99	1	1	1	1	3	1	3	2	2	7
3201	5.869984649	219.271667353749	1180.812	1	2	3	3	3	1	3	3	1	2
12643	6.47301184125	92.645	88.85	2	2	4	5	1	1	1	1	1	2
1446	10.75567301975	405.985	444.32	2	1	4	5	2	1	5	2	3	8
839	4.353260609	203.917663615519	1156.19	1	1	1	1	3	2	1	1	1	5
1423	5.71147493725	716.1081442692	592.2	1	2	1	3	3	1	1	1	1	11
11999	6.75148934475	1175	1092.48	1	1	1	1	2	2	2	2	1	7
13186	6.26438891225	597.301010727292	1009.62	1	1	1	1	3	1	2	2	1	6
1952	4.86244000675	457.759936535507	184.512	2	1	4	5	3	1	1	1	1	2
14499	3.3399685485	190.18557191754	496.124	2	2	4	5	3	1	2	2	1	3
9593	4.42120703825	224.326466621415	722.05	1	1	2	2	3	2	3	3	1	5
14526	4.3933753925	193.474780104929	331.62	1	2	1	3	2	1	1	1	1	9
8035	3.80426346375	592.996369391308	586.26	1	1	1	3	3	1	2	2	1	9
8073	5.04536342175	630.79189687501	927.81	1	1	1	1	3	1	4	2	3	8
13994	4.592294811	374.8573731187	272.5	1	1	1	2	2	2	1	1	1	10
10812	4.35943667	574.196252727327	1184.99	2	2	4	5	3	1	2	2	1	8
8851	5.528824683	1015.3016382107	1184.99	1	1	1	3	2	1	2	2	1	3
1676	3.81287339225	297.656479626052	311.972	2	1	4	5	3	1	1	1	1	9
6446	3.495200401	350.261464704697	666.42	1	1	1	1	3	1	4	2	3	5
4695	5.3077259775	123.340437544107	208	2	2	4	5	1	1	1	1	1	11
1843	2.3833405188	1175	1184.99	1	1	1	3	3	1	4	4	1	8
4905	5.09465146175	295.869624397758	323.68	1	1	1	3	3	1	1	1	1	1
5971	5.35495821425	388.885331291019	602.89	1	1	1	3	2	1	3	2	2	7
14525	4.11943262	269.805221637778	225.315	1	1	3	4	3	1	2	2	1	8
11427	4.0858190015	285.8519896	475.19	1	1	1	1	3	2	1	1	1	12
1690	4.35390632725	459.003440026125	635.086666666667	1	1	1	3	3	1	4	2	3	6
13252	5.23462896975	387.576164844583	1010.192	2	1	4	5	3	1	1	1	1	8
3985	3.33401471875	520.449172304637	607.894	2	1	4	5	3	1	2	2	1	9
11190	4.24511227225	212.743690086588	233.062	2	1	4	5	1	1	1	1	1	6
6352	5.832650469	333.2966	75.09	2	1	1	2	2	1	1	1	1	9
11157	3.4981531975	730.626191726053	1184.99	1	1	1	1	3	1	3	2	2	8
11618	4.34027012075	137.34	145.4	2	2	3	4	1	2	2	1	2	7
13521	4.9747842525	462.340181482662	526.73	1	1	1	1	3	1	4	2	3	9
1696	4.7129487005	150.385130208333	134.1	2	2	4	4	1	2	2	1	2	11
9112	3.88479014225	235.788683577222	256.002	2	2	1	2	1	2	1	1	1	8
9661	4.02275005775	163.093558955323	418.8945	1	1	2	1	3	2	1	1	1	6
6297	3.5762881545	251.828611585833	762.444	1	2	1	2	3	1	2	2	1	5
2801	7.44304264725	598.199922590773	232.5	2	1	3	1	2	2	2	2	1	7
4514	6.18089829925	989.742130183341	605.47	1	1	1	3	3	1	3	3	1	6
1341	6.09813649425	681.475142154517	614.934	1	1	2	3	3	2	3	3	1	9
12709	6.54669008075	337.542369309936	773.165	1	1	1	1	3	1	1	1	1	7
9853	3.78967902375	91.1400570550801	99.97	2	2	4	3	1	2	1	1	1	11
6816	3.61357631125	232.852150336511	538.49	1	1	1	3	3	1	2	2	1	3
7344	3.946263691	218.483481112802	319.43	2	1	4	5	3	2	1	1	1	9
6714	4.4331576795	109.288709761653	440.57	2	1	4	5	3	1	1	1	1	5
14884	6.69394185025	720.6926932823	1078.63	1	1	1	1	3	1	4	2	3	8
8995	3.116280121	191.852744851693	253.342	2	2	2	3	3	2	2	2	1	2
1998	4.67069147075	548.86149877777	721.032307692308	1	2	1	3	3	1	4	3	2	6
22	3.646286851	186.727301231566	192.6625	2	1	1	2	3	2	1	1	1	5
10260	5.89270242825	599.946508413577	1184.99	1	1	1	1	3	1	3	2	2	6
9821	4.28849777	597.633288006655	845.98	1	2	1	3	1	2	4	2	3	11
13659	4.2459294705	546.573919401313	725.601794871795	1	1	1	1	3	1	2	2	1	4
3483	5.3354796465	456.393957409447	727.98	2	1	4	5	3	1	4	4	1	9
11308	3.45726782975	352.883663008332	399.575	1	1	1	2	3	1	2	2	1	11
8130	3.57220845675	530.061040071999	1124.605	1	1	1	1	3	2	2	2	1	6
8088	11.16560822725	653.607252874664	1095.08	1	1	1	3	2	2	5	4	2	7
8217	5.2554406355	236.546328842035	660.975	1	1	2	1	3	2	2	2	1	5
14256	4.7742973825	163.494230727293	172.552	2	2	4	5	2	2	1	1	1	5
261	4.5639350605	537.696343463579	303.517	2	1	4	5	3	2	1	1	1	2
9499	3.60032675125	394.653872876712	854.4	1	1	1	1	3	1	2	2	1	6
11440	2.97954470125	369.1210670164	1184.99	1	1	1	1	3	1	3	2	2	3
4355	5.1801248205	394.110535343136	420.65	1	1	1	3	1	1	1	1	1	6
14854	6.23854462875	165.153352036604	350.252	2	1	4	5	3	2	1	1	1	11
13733	3.763166385	327.899360183841	265.4	2	1	4	5	3	2	1	1	1	2
5622	4.49988366425	63.680445310423	161.442	2	2	4	5	1	2	1	1	1	11
8383	3.3921079645	383.678699766378	335	1	1	1	2	2	2	1	1	1	9
11682	6.59141846275	345.183413617208	614.49	1	1	1	1	3	1	4	2	3	8
5428	5.354240978	337.884440392863	421.46	2	1	2	3	3	2	3	1	3	8
895	3.33401471875	250.304609330495	470.894	2	1	4	5	3	1	2	2	1	9
1428	3.9360771905	335.82887862069	386.37	1	2	1	1	2	2	1	1	1	2
11617	7.9901011685	267.385	246.362	2	2	4	5	1	2	1	1	1	7
9801	4.74248070725	227.208915196318	364.63	1	1	2	3	3	2	1	1	1	8
5977	3.4617770605	463.064299991186	314.86	2	2	4	5	3	1	2	2	1	3
636	4.55203062375	206.215	350.71	1	2	2	3	2	2	3	1	3	6
357	3.0563659585	313.590567637284	439.27	1	2	1	3	3	2	3	3	1	1
6063	2.764871505	211.335265555634	323.172	2	1	4	4	3	2	2	1	2	1
13670	3.57959031825	1175	1184.99	1	1	1	1	3	1	4	2	3	8
12785	8.45645494325	635.852468503722	1184.99	1	1	1	2	3	1	3	2	2	11
8942	2.72552076825	417.841221433796	244.825	2	2	2	3	2	2	2	1	2	11
13072	8.1844365915	467.684281659223	752	1	2	1	1	2	1	2	2	1	11
2586	5.25636211725	271.660896700824	865.45	1	1	1	1	3	1	1	1	1	9
14872	5.74453235	136.959779453185	151.41	2	1	4	5	1	1	4	1	3	10
506	5.8468089555	279.939779164487	259.41	1	1	1	2	2	2	1	1	1	3
10507	4.17277892475	386.333289368351	635.684	2	1	4	5	3	1	2	2	1	3
7121	4.274727756	331.472775991136	627.040256410256	1	1	1	3	3	2	2	2	1	2
3660	5.10919273	592.99477414132	574.76	1	1	1	1	2	2	2	1	2	9
13251	4.30658940175	284.887802137159	556.832	2	2	4	5	3	1	1	1	1	6
2076	3.93569269225	147.355594032522	296.55	2	1	2	3	1	2	2	1	2	3
5657	3.90151941725	296.175306074065	382.884	2	1	4	5	3	1	2	2	1	2
12528	7.78572263675	117.755	92.692	2	2	4	5	1	2	1	1	1	2
10071	6.78430712	521.108728488763	1184.99	1	1	1	1	3	2	3	3	1	7
12974	6.313044993	446.544936021631	948.13	1	1	1	1	3	1	5	2	3	3
6095	3.627419162	352.292876404961	291.2	1	1	2	2	3	2	2	1	2	8
11851	4.46629953875	801.858664309627	528.73	2	1	4	5	3	1	2	2	1	8
12645	5.40871036925	902.77866251996	951.74	1	1	1	2	3	1	4	2	3	3
2218	4.3560827345	954.141088724198	1184.99	1	1	1	1	3	2	3	2	2	6
1088	5.05775079	389.46348560256	1095.6525	2	1	4	5	3	1	2	2	1	8
13921	3.96852517475	258.463044693026	166.052	2	1	3	1	2	1	1	1	1	9
14405	3.15788979325	314.861767033084	722.034	1	1	4	5	3	1	3	3	1	3
4607	3.04380356525	388.768083307744	398.82	2	1	2	1	1	2	3	1	3	9
4912	4.358856084	541.110398303922	772.9425	1	1	1	2	3	2	3	3	1	3
2331	4.794464479	370.295	516.945	2	1	2	3	3	1	1	1	1	12
8992	9.31725487925	57.1244180380252	184.362	2	2	4	5	1	2	1	1	1	5
10091	6.46587918925	111.78	285.16	2	2	4	5	1	2	2	2	1	10
14881	4.23882414125	422.200213246163	507.22	2	1	4	5	3	1	2	2	1	3
12025	5.8306647305	296.071839150745	1184.99	1	2	1	1	3	1	1	1	1	7
3197	3.61524548025	266.876098892894	386.38	1	2	1	3	3	1	2	2	1	6
14362	3.69718031325	589.779965383822	986.87	1	1	1	2	3	2	3	2	2	6
14423	6.38589500875	431.959797426688	544	1	1	4	5	3	1	3	3	1	2
11049	6.98906898325	668.950446278745	1023.945	1	1	1	2	3	1	4	3	2	4
1820	4.21429368825	196.070645711428	202.38	2	1	4	1	3	1	1	1	1	4
10109	7.541419979	743.712652535678	909.43	1	1	1	3	2	1	2	2	1	7
9474	5.32447494725	189.644031869967	305.6	1	1	1	3	1	1	1	1	1	8
9330	5.39440949075	295.169954401109	455.76	1	1	1	3	3	1	4	2	3	4
9097	6.030249166	208.009981353591	274.51	1	2	2	3	1	1	1	1	1	10
14289	5.66247806875	1175	912.1725	1	1	1	1	3	1	4	2	3	6
5240	11.04193295125	478.298606663782	488.96	1	1	1	3	1	2	3	2	2	7
8247	5.9477206775	181.325	187.7	2	1	4	5	1	1	3	1	3	6
7064	5.2107474515	379.741426656419	775.250897435897	1	1	1	3	3	1	2	2	1	5
9938	5.93373776425	262.739342743426	474	1	1	1	3	3	1	4	2	3	4
14248	5.84528809975	731.148160113181	338.4025	2	1	4	5	3	2	2	2	1	3
11524	4.01792072625	202.9	389.37	1	1	4	5	1	1	2	2	1	8
643	4.1275120215	531.425271654571	878.305	1	1	1	1	3	1	2	2	1	6
9167	4.88320485175	979.145409863594	1184.99	1	1	1	1	3	2	4	2	3	6
13658	4.250414524	361.930709164596	839.66	1	1	1	3	3	1	4	4	1	2
862	4.971342353	329.7049468881	368.53	1	2	2	1	3	2	1	1	1	11
5864	4.905895608	619.010096445853	774.68	1	1	1	2	3	2	2	2	1	3
3683	3.96681358025	414.238715162054	254.76	2	2	1	2	3	1	2	2	1	9
14825	3.84428444625	953.802065374455	1184.99	1	1	1	1	3	1	3	2	2	8
